experiment,model,seed,train_size,test_size,training_seconds,inference_seconds,preprocessing,parameters,accuracy,balanced_accuracy,precision,recall,specificity,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,author_printed_recall,author_printed_precision,author_printed_balanced_accuracy,author_printed_f1
F_TableS2_fixed_parameters,LR,0,271,68,0.3794175000002724,0.00021683299564756453,none,"{""C"": 1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 5000, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": 0, ""solver"": ""saga"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.9117647058823529,0.9110723626852659,0.918918918918919,0.918918918918919,0.9032258064516129,0.918918918918919,0.8221447253705318,0.979075850043592,0.9849055416266124,28,3,3,34,0.9032258064516129,0.9032258064516129,0.9110723626852659,0.9032258064516129
F_TableS2_fixed_parameters,LR,1,271,68,0.4352600410056766,0.00020229200163157657,none,"{""C"": 1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 5000, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": 0, ""solver"": ""saga"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.9558823529411765,0.9594594594594594,0.9117647058823529,1.0,0.918918918918919,0.9538461538461539,0.9153348228041135,0.993025283347864,0.9916832505169904,34,3,0,31,1.0,0.918918918918919,0.9558823529411764,0.9577464788732394
F_TableS2_fixed_parameters,LR,2,271,68,0.43629029199655633,0.0002099999983329326,none,"{""C"": 1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 5000, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": 0, ""solver"": ""saga"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.9705882352941176,0.9701754385964912,0.9666666666666667,0.9666666666666667,0.9736842105263158,0.9666666666666667,0.9403508771929825,0.9991228070175439,0.9989247311827957,37,1,1,29,0.9736842105263158,0.9736842105263158,0.9701754385964912,0.9736842105263158
F_TableS2_fixed_parameters,LR,3,271,68,0.43452575000264915,0.00021337500220397487,none,"{""C"": 1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 5000, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": 0, ""solver"": ""saga"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.9264705882352942,0.9264705882352942,0.9142857142857143,0.9411764705882353,0.9117647058823529,0.927536231884058,0.8533103351879247,0.9922145328719723,0.9924051320813656,31,3,2,32,0.9393939393939394,0.9117647058823529,0.9268398268398268,0.9253731343283582
F_TableS2_fixed_parameters,LR,4,271,68,0.46514854099950753,0.00019520900241332129,none,"{""C"": 1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 5000, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": 0, ""solver"": ""saga"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.9411764705882353,0.9411764705882353,0.9166666666666666,0.9705882352941176,0.9117647058823529,0.9428571428571428,0.8838834764831844,0.9922145328719723,0.9922994308602027,31,3,1,33,0.96875,0.9117647058823529,0.9427083333333333,0.9393939393939394
F_TableS2_fixed_parameters,LR,5,271,68,0.41985070899681887,0.00020283299818402156,none,"{""C"": 1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 5000, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": 0, ""solver"": ""saga"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.7058823529411765,0.9636678200692042,0.9648518077697644,29,5,5,29,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882
F_TableS2_fixed_parameters,LR,6,271,68,0.40559679199941456,0.00021529199875658378,none,"{""C"": 1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 5000, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": 0, ""solver"": ""saga"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.9558823529411765,0.9562770562770563,0.9411764705882353,0.9696969696969697,0.9428571428571428,0.9552238805970149,0.9121593238215746,0.9878787878787879,0.9900539485766757,33,2,1,32,0.9705882352941176,0.9428571428571428,0.9558823529411764,0.9565217391304348
F_TableS2_fixed_parameters,LR,7,271,68,0.41665395900054136,0.0001992920006159693,none,"{""C"": 1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 5000, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": 0, ""solver"": ""saga"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.9117647058823529,0.9108225108225108,0.9354838709677419,0.8787878787878788,0.9428571428571428,0.90625,0.8245054133135634,0.9835497835497835,0.9821034042125409,33,2,4,29,0.8918918918918919,0.9428571428571428,0.9136878814298168,0.9166666666666666
F_TableS2_fixed_parameters,LR,8,271,68,0.4013031249996857,0.00020545800362015143,none,"{""C"": 1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 5000, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": 0, ""solver"": ""saga"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.9411764705882353,0.9368421052631579,0.9642857142857143,0.9,0.9736842105263158,0.9310344827586207,0.881450445128962,0.9947368421052631,0.9936697340479321,37,1,3,27,0.925,0.9736842105263158,0.9446428571428571,0.9487179487179487
F_TableS2_fixed_parameters,LR,9,271,68,0.38044341600470943,0.00020500000391621143,none,"{""C"": 1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 5000, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": 0, ""solver"": ""saga"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.9264705882352942,0.9314765694076039,0.9722222222222222,0.8974358974358975,0.9655172413793104,0.9333333333333333,0.8550515048467328,0.9920424403183024,0.9940738309159363,28,1,4,35,0.875,0.9655172413793104,0.9236111111111112,0.9180327868852459
